id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
65256,0.133386999999999,0,0,H2O Just Add Water - The Movie,"['Cariba Heine', 'Phoebe Tonkin', 'Claire Holt', 'Angus McLaren']",Jonathan M. Shiff,['Unknown'],91,"['Fantasy', 'Adventure']",['ZDF Enterprises'],2011-10-10,13,7.1,2011,0.0,0.0
56906,0.409151,0,0,Husk,"['Devon Graye', 'Wes Chatham', 'C.J. Thomason', 'Tammin Sursok', 'Ben Easter']",Brett Simmons,"['terror', 'scarecrow', 'flashlight', 'ritual', 'supernatural']",83,"['Horror', 'Thriller']",['After Dark Films'],2011-01-28,39,5.2,2011,0.0,0.0
57585,0.430191,10000000,0,Elephant White,"['Kevin Bacon', 'Djimon Hounsou', 'Jirantanin Pitakporntrakul', 'Weeraprawat Wongpuapan', 'Suteerush Channukool']",Prachya Pinkaew,['Unknown'],91,"['Action', 'Thriller', 'Fantasy', 'Crime']","['Millennium Films', ""Swingin' Productions""]",2011-05-17,37,5.3,2011,9693980.42591472,0.0
75442,0.080413,0,0,Eames: The Architect & The Painter,['James Franco'],Jason Cohn|Bill Jersey,['Unknown'],83,['Documentary'],['Unknown'],2011-11-18,14,6.9,2011,0.0,0.0
71744,0.12761,0,0,Eating Out: Drama Camp,"['Chris Salvatore', 'Daniel Skelton', 'Aaron Milo', 'Ronnie Kroell', 'Harmony Santana']",Q. Allan Brocka,['gay'],90,['Comedy'],['Unknown'],2011-07-01,11,6.9,2011,0.0,0.0
55723,0.132206,0,0,ChromeSkull: Laid to Rest 2,"['Brian Austin Green', 'Thomas Dekker', 'Mimi Michaels', 'Owain Yeoman', 'Danielle Harris']",Robert Hall,['torture'],93,['Horror'],"['Dry County Films', 'Epic Pictures Group']",2011-09-20,16,4.5,2011,0.0,0.0
82620,0.122543,0,0,Undefeated,"['O.C. Brown', 'Bill Courtney', 'Chavis Daniels', ""Montrail 'Money' Brown ""]",Daniel Lindsay|T.J. Martin,"['underdog', 'american football', 'american football coach', 'sport']",113,['Documentary'],['Unknown'],2011-03-13,11,7.8,2011,0.0,0.0
56913,0.200114,6800000,0,Sacrifice,"['Cuba Gooding Jr.', 'Christian Slater', 'Devon Bostick', 'Kim Coates', 'Lara Daans']",Damian Lee,"['drug traffic', 'cop']",100,['Action'],"['Zed Filmworks', 'Styx Productions']",2011-04-26,13,5.6,2011,6591906.68962201,0.0
83443,0.111553,0,0,Girl Model,"['Ashley Arbaugh', 'Rachel Blais', 'Nadya Vall']",David Redmon|Ashley Sabin,"['exploitation', 'fashion', 'woman director', 'preteens']",78,['Documentary'],['Unknown'],2011-09-08,20,6.5,2011,0.0,0.0
77067,0.110341,0,0,DeadHeads,"['Michael McKiddy', 'Ross Kidder', 'Markus Taylor', 'Thomas Galasso', 'Harry Burkey']",Brett Pierce|Drew T. Pierce,"['zombies', 'comedy duo']",94,"['Adventure', 'Comedy', 'Horror']",['Splendid Film'],2011-04-29,24,4.4,2011,0.0,0.0
70005,0.240847,0,0,CafÃ©,"['Jennifer Love Hewitt', 'Jamie Kennedy', 'Madeline Carroll', 'Alexa PenaVega', 'Katie Lowes']",Marc Erlbaum,['Unknown'],95,['Drama'],['Unknown'],2011-10-11,14,5.2,2011,0.0,0.0
70585,0.104959,0,0,Lucky,"['Colin Hanks', 'Jeffrey Tambor', 'Mimi Rogers', 'Ari Graynor', 'Ann-Margret']",Gil Cates Jr.,"['lottery', 'crush', 'serial killer', 'teenage crush']",103,"['Comedy', 'Romance']",['Unknown'],2011-07-15,15,5.4,2011,0.0,0.0
70863,0.104134,0,0,Poolboy - Drowning Out the Fury,"['Kevin Sorbo', 'Danny Trejo', 'Ross Patterson', 'Jason Mewes', 'Desi Lydic']",Garrett Brawith,['Unknown'],90,"['Comedy', 'Action']",['Darknight Pictures'],2011-07-22,11,4.3,2011,0.0,0.0
89874,0.098806,0,0,First Position,"['Aran Bell', 'Rebecca Houseknecht', 'Joan Sebastian Zamora', 'Miko Fogarty', 'Jules Jarvis Fogarty']",Bess Kargman,"['duringcreditsstinger', 'woman director']",90,"['Documentary', 'Comedy', 'Drama']",['First Position Films'],2011-09-11,14,7.6,2011,0.0,0.0
74944,0.09734,0,0,La Guerre Des Boutons,"['Eric Elmosnino', 'Mathilde Seigner', 'Fred Testot', 'Alain Chabat', 'Vincent Bres']",Yann Samuell,['Unknown'],109,"['Family', 'Adventure']","['TF1 Droits Audiovisuels', 'Les Films du Gorak', 'Coficup']",2011-09-12,62,5.7,2011,0.0,0.0
132064,0.364116,0,0,Vile,"['Eric Jay Beck', 'April Matson', 'Akeem Smith', 'Greg Cipes', 'Elisha Skorman']",Taylor Sheridan,['Unknown'],90,"['Horror', 'Thriller']",['Tony-Seven Films'],2011-08-25,28,4.9,2011,0.0,0.0
289097,0.095583,0,0,Cell 213,"['Bruce Greenwood', 'Eric Balfour', 'Michael Rooker', 'Deborah Valente']",Stephen Kay,['Unknown'],0,['Horror'],['Access Motion Pictures'],2011-06-10,13,5.2,2011,0.0,0.0
79699,0.147975,2500000,0,A Warrior's Heart,"['Ashley Greene', 'Kellan Lutz', 'Gabrielle Anwar', 'Chord Overstreet', 'William Mapother']",Michael F. Sears,['Unknown'],86,"['Action', 'Drama', 'Family']","['California Pictures', 'Family Productions']",2011-12-02,16,5.8,2011,2423495.10647868,0.0
82099,0.097716,0,0,A Holiday Engagement,"['Bonnie Somerville', 'Shelley Long', 'Jordan Bridges', 'Sam McMurray', 'Haylie Duff']",Jim Fall,['Unknown'],92,"['TV Movie', 'Comedy', 'Romance']",['Unknown'],2011-11-28,13,6.0,2011,0.0,0.0
77801,0.08891,750000,0,Miss Representation,"['Cory Booker', 'Margaret Cho', 'Katie Couric', 'Candy Crowley', 'Geena Davis']",Jennifer Siebel Newsom,"['feminism', 'sexism', 'media', 'female', 'prejudice']",85,['Documentary'],['Unknown'],2011-01-20,12,7.8,2011,727048.531943604,0.0
62425,0.087952,0,0,Talking Funny,"['Jerry Seinfeld', 'Louis C.K.', 'Chris Rock', 'Ricky Gervais']",John Moffitt,['Unknown'],50,['Comedy'],['Unknown'],2011-04-22,12,6.9,2011,0.0,0.0
81330,0.3527,0,0,Desperately Seeking Santa,"['Laura Vandervoort', 'Nick Zano', 'Paula Brancati', 'John Bregar', 'Patrick Garrow']",Craig Pryce,"['holiday', 'santa claus', 'pizzeria', 'contest', 'christmas']",86,"['Romance', 'TV Movie']",['Muse Entertainment Enterprises'],2011-11-27,12,5.7,2011,0.0,0.0
53101,0.084534,0,0,Manborg,"['Adam Brooks', 'Adam Camara', 'Jeremy Gillespie', 'Stephen Gomori', 'Dylan Gyles']",Steven Kostanski,"['cyborg', 'dystopic future']",75,"['Horror', 'Science Fiction']",['Astron-6 Video International'],2011-09-22,11,4.7,2011,0.0,0.0
70386,0.082769,0,0,The Devil's Rock,"['Craig Hall', 'Matthew Sunderland', 'Gina Varela', 'Karlos Drinkwater', 'Jessica Grace Smith']",Paul Campion,"['german', 'nazis', 'new zealand', 'black magic', 'occult']",83,"['Fantasy', 'Horror', 'Thriller', 'War']","['New Zealand Film Commission', 'Severe Features', 'Chameleon Pictures']",2011-07-08,11,4.8,2011,0.0,0.0
61488,0.132211,0,0,Foo Fighters: Back and Forth,"['Dave Grohl', 'Chris Shiflett', 'Pat Smear', 'Taylor Hawkins', 'Nate Mendel']",James Moll,"['hard rock', 'alternative rock', 'post-grunge']",150,"['Music', 'Documentary']",['Unknown'],2011-04-05,20,7.2,2011,0.0,0.0
87558,0.0803,0,0,Les tribulations d'une caissiÃ¨re,"['DÃ©borah FranÃ§ois', 'Elsa Zylberstein', 'Nicolas Giraud', 'Gilles Cohen', 'Firmine Richard']",Pierre Rambaldi,['Unknown'],102,['Comedy'],['Big World'],2011-12-14,13,4.4,2011,0.0,0.0
83660,0.077246,0,0,Paradise Lost 3: Purgatory,"['Jason Baldwin', 'Damien Wayne Echols', 'Jessie Miskelly', 'John Mark Byers', 'Gary Gitchell']",Joe Berlinger|Bruce Sinofsky,['Unknown'],121,['Documentary'],['Unknown'],2011-10-10,23,7.1,2011,0.0,0.0
80688,0.076679,0,0,Steve Jobs: Billion Dollar Hippy,['Evan Davis'],Laura Craig Gray|Tristan Quinn,['Unknown'],49,['Documentary'],['Unknown'],2011-12-14,14,6.2,2011,0.0,0.0
89326,0.158480999999999,0,0,96 Minutes,"['Brittany Snow', 'Christian Serratos', 'David Oyelowo', 'Evan Ross', 'Anna Enger']",Aimee Lagos,['woman director'],93,"['Drama', 'Thriller']","['Perfect Weekend', 'First Point Entertainment', 'Katonah Pictures']",2011-10-14,10,5.3,2011,0.0,0.0
86577,0.073751,700000,0,Happy,"['Gregory Berns', 'Roy Blanchard', 'Mihaly Csikszentmihalyi', 'The Dalai Lama', 'Richard Davison']",Roko Belic,"['wellness', 'happiness', 'global']",75,"['Drama', 'Comedy', 'Documentary', 'Romance', 'Family']",['Unknown'],2011-04-09,13,6.9,2011,678578.62981403,0.0
84170,0.072781,0,0,5 Broken Cameras,['Unknown'],Emad Burnat|Guy Davidi,"['palestine', 'demonstration', 'peace', 'separation', 'fence']",90,"['Foreign', 'Documentary']",['Unknown'],2011-11-23,17,7.6,2011,0.0,0.0
80468,0.072612,300000,0,Some Guy Who Kills People,"['Kevin Corrigan', 'Barry Bostwick', 'Karen Black', 'Leo Fitzpatrick', 'Ariel Gade']",Jack Perez,['Unknown'],97,"['Comedy', 'Horror', 'Thriller']",['Unknown'],2011-04-14,18,5.1,2011,290819.412777441,0.0
116853,0.072393,0,0,The Bling Ring,"['Austin Butler', 'Yin Chang', 'Jennifer Grey', 'Spencer Locke', 'Tom Irwin']",Michael Lembeck,['Unknown'],87,"['TV Movie', 'Drama']","['dick clark productions', 'Silver Screen Pictures']",2011-09-26,10,4.1,2011,0.0,0.0
65892,0.0711929999999999,0,0,My Future Boyfriend,"['Sara Rue', 'Barry Watson', 'Valerie Harper', 'Jordan Wall', 'Enisha Brewster']",Michael Lange,['Unknown'],73,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance', 'Thriller']",['Bayonne Entertainment'],2011-04-10,12,4.7,2011,0.0,0.0
86412,0.068105,0,0,The Fantastic Flying Books of Mr Morris Lessmore,['Unknown'],William Joyce|Brandon Oldenburg,['short'],15,"['Adventure', 'Animation']",['Moonbot Studios'],2011-01-30,21,7.4,2011,0.0,0.0
81185,0.063811,0,0,The Amityville Haunting,"['Devin Clark', 'Jon Kondelik', 'Tyler Shamy', 'Luke Barnett']",Geoff Meed,"['blood splatter', 'found footage']",86,['Horror'],"['Asylum, The']",2011-12-27,16,5.2,2011,0.0,0.0
66942,0.062682,2902660,0,Griff the Invisible,"['Ryan Kwanten', 'Maeve Dermody', 'Marshall Napier', 'Heather Mitchell']",Leon Ford,"['love', 'superhero', 'independent film', 'comedy']",93,"['Action', 'Comedy', 'Drama', 'Foreign', 'Romance']",['Unknown'],2011-08-19,13,6.0,2011,2813832.92230856,0.0
80337,0.060996,0,0,These Amazing Shadows,"['Jeff Adachi', 'James H. Billington', 'Robin Blaetz', 'Brooks Boliek', 'Charles Burnett']",Paul Mariano|Kurt Norton,"['national film registry', 'library of congress', 'film preservation']",88,['Documentary'],['Gravitas Docufilms'],2011-01-22,17,7.2,2011,0.0,0.0
77365,0.0552559999999999,0,0,Into the Abyss,"['Jason Burkett', 'Werner Herzog', 'Michael Perry', 'Jeremy Richardson', 'Kristen Willis']",Werner Herzog,['Unknown'],105,"['Documentary', 'Crime']",['Creative Differences'],2011-11-11,36,7.1,2011,0.0,0.0
69891,0.046695,0,0,Chillar Party,"['Irrfan Khan', 'Sanath Menon', 'Rohan Grover', 'Bachchan Pachera']",Nitesh Tiwari|Vikas Bahl,['Unknown'],140,"['Drama', 'Comedy', 'Family', 'Foreign']",['Unknown'],2011-07-08,10,7.2,2011,0.0,0.0
105885,0.045198,0,0,eCupid,"['Houston Rhines', 'Andy Anderson', 'John Callahan', 'Galen Drever', 'Morgan Fairchild']",J.C. Calciano,['gay couple'],0,['Romance'],['Unknown'],2011-06-23,12,4.6,2011,0.0,0.0
127626,0.084058,0,0,Hollow,"['Emily Plumtree', 'Sam Stockman', 'Jessica Ellerby', 'Matt Stokoe']",Michael Axelgaard,"['hanging', 'found footage']",91,"['Horror', 'Thriller']",['Unknown'],2011-07-31,12,3.8,2011,0.0,0.0
202241,0.044221,20000000,0,Mildred Pierce,"['Kate Winslet', 'Evan Rachel Wood', 'Guy Pearce', 'Mare Winningham', ""BrÃ\xadan F. O'Byrne""]",Todd Haynes,"['infidelity', 'business woman', 'from rags to riches']",336,['Drama'],"['Home Box Office (HBO)', 'Metro-Goldwyn-Mayer (MGM)']",2011-03-27,21,6.6,2011,19387960.8518294,0.0
51261,0.04069,0,0,The Legend of Awesomest Maximus,"['Will Sasso', 'Rip Torn', 'Kristanna Loken', 'Ian Ziering', 'Sophie Monk']",Jeff Kanew,['parody'],87,['Comedy'],['Unknown'],2011-08-05,11,5.2,2011,0.0,0.0
64853,0.040279,0,0,Fertile Ground,"['Leisha Hailey', 'Jami Bassman ', 'Stephanie Brown', 'Kailah Combs', 'Ingrid Coree']",Adam Gierasch,['possession'],95,['Horror'],['After Dark Films'],2011-01-28,13,4.0,2011,0.0,0.0
75604,0.007304,0,0,Suburban Knights,"['Brad Jones', 'Lindsay Ellis', 'Lewis Lovhaug', 'Doug Walker']",Doug Walker,['Unknown'],130,"['Adventure', 'Comedy', 'Fantasy']",['Channel Awesome'],2011-09-20,10,6.3,2011,0.0,0.0
56929,0.030986,250000,0,Elle: A Modern Cinderella Tale,"['Ashlee Hewitt', 'Sterling Knight', 'Kiely Williams', 'Thomas Calabro', 'Katherine Bailess']",John Dunson|Sean Dunson,['Unknown'],90,"['Fantasy', 'Drama', 'Science Fiction', 'Family']",['Frame Of Mind Entertainment'],2011-04-26,17,4.9,2011,242349.510647868,0.0
98857,0.028803,0,0,Scrat's Continental Crack-Up: Part 2,['Chris Wedge'],Steve Martino|Mike Thurmeier,['Unknown'],3,"['Animation', 'Comedy', 'Adventure']",['Blue Sky Studios'],2011-11-16,11,6.7,2011,0.0,0.0
67885,0.028207,0,0,Bobby Fischer Against the World,"['Bobby Fischer', 'Henry Kissinger']",Liz Garbus,"['obsession', 'child prodigy', 'sport', 'celebrity', 'chess tournament']",93,"['Documentary', 'Drama']",['Unknown'],2011-06-06,22,6.4,2011,0.0,0.0
81716,0.026495,0,0,We Were Here,"['Ed Wolf', 'Paul Boneberg', 'Daniel Goldstein', 'Guy Clark', 'Eileen Glutzer']",David Weissman|Bill Weber,"['gay', 'san francisco', 'aids', 'solidarity', 'empowerment']",90,['Documentary'],['Unknown'],2011-09-09,12,7.2,2011,0.0,0.0
125336,0.006925,0,0,The Story of Film: An Odyssey,"['Mark Cousins', 'Jean-Michel Frodon', 'Cari Beauchamp', 'Agnes de Mille']",Mark Cousins,"['cinema', 'nouvelle vague', 'hindi cinema', 'cinema novo', 'russian cinema']",900,['Documentary'],['Unknown'],2011-09-03,14,9.2,2011,0.0,0.0
59852,0.025338,61733,0,Blinkyâ„¢,"['Max Records', 'Jenni Fontana', 'James Nardini', 'Caroline Rich', 'Corbin Timbrook']",Ruairi Robinson,['short'],13,"['Science Fiction', 'Horror']",['Unknown'],2011-03-21,21,6.7,2011,59843.8493632993,0.0
91690,0.025124,0,0,Les Neiges du Kilimandjaro,"['GÃ©rard Meylan', 'Marilyne Canto', 'GrÃ©goire Leprince-Ringuet', 'AnaÃ¯s Demoustier', 'Adrien Jolivet']",Robert GuÃ©diguian,"['marseille', 'solidarity']",90,"['Drama', 'Comedy', 'Foreign']","['France 3 CinÃ©ma', 'Agat Films & Cie']",2011-11-16,11,6.9,2011,0.0,0.0
84154,0.024766,0,0,Donald Glover: Weirdo,['Donald Glover'],Shannon Hartman,['stand up comedy'],60,['Comedy'],['Art & Industry'],2011-11-19,10,6.9,2011,0.0,0.0
74510,0.06667,0,0,Kevin Hart: Laugh at My Pain,"['Kevin Hart', ""Na'im Lynn""]",Leslie Small|Tim Story,['stand up comedy'],89,"['Comedy', 'Documentary']","['Comedy Central Films', 'Codeblack Entertainment', 'Hartbeat Productions']",2011-09-09,36,7.6,2011,0.0,0.0
145312,0.018633,0,0,Dear Santa,"['Amy Acker', 'David Haydn-Jones', 'Gina Holden', 'James Dugan', 'Patrick Creery']",Jason Priestley,"['holiday', 'little girl', 'rich parents', 'letter to santa claus', 'wishes come true']",90,"['Comedy', 'Drama', 'Romance']","['Nomadic Pictures', 'ITV Studios America', 'Annuit Coeptis Entertainment Inc.']",2011-08-11,11,7.4,2011,0.0,0.0
54890,0.017849,0,0,Dhobi Ghat,"['Aamir Khan', 'Prateik Babbar', 'Monica Dogra', 'Kriti Malhotra']",Kiran Rao,['woman director'],100,"['Drama', 'Foreign']",['Unknown'],2011-01-21,10,6.4,2011,0.0,0.0
75785,0.017036,0,0,The Other F Word,"['Tony Adolescent', 'Art Alexakis', 'Rob Chaos', 'Chris De Wolfe']",Andrea Blaugrund,['Unknown'],98,"['Documentary', 'Drama', 'Comedy']",['Unknown'],2011-11-02,14,6.2,2011,0.0,0.0
124277,0.013745,0,0,The Maker,['Unknown'],Christopher Kezelos,['Unknown'],6,"['Drama', 'Animation']",['Zealous Creative'],2011-06-01,23,8.1,2011,0.0,0.0
102292,0.060639,0,0,Une bouteille Ã  la mer,"['Hiam Abbass', 'Abraham Belaga', 'Agathe Bonitzer', 'Reef Cohen', 'FranÃ§ois Loriquet']",Thierry Binisti,['Unknown'],100,['Drama'],"['TS Productions', 'France 3 (FR3)']",2011-10-08,11,7.2,2011,0.0,0.0
94478,0.210188,0,0,You Instead,"['Luke Treadaway', 'Natalia Tena', 'Alastair Mackenzie', 'Jonathan Phillips', 'Mathew Baynton']",David Mackenzie,['Unknown'],80,"['Comedy', 'Music', 'Romance', 'Foreign']",['Sigma Films'],2011-09-16,17,6.6,2011,0.0,0.0
83540,0.011771,0,0,Dreams of a Life,"['Zawe Ashton', 'Neelam Bakshi', 'Lee Colley', 'Frances Cooper', 'Jonathan Harden']",Carol Morley,['woman director'],95,"['Drama', 'Documentary', 'Foreign']","['Cannon and Morley Productions', 'Soho Moon Pictures']",2011-11-16,12,7.3,2011,0.0,0.0
72744,0.010997,0,0,Pearl Jam: Twenty,"['Eddie Vedder', 'Stone Gossard', 'Jeff Ament', 'Mike McCready']",Cameron Crowe,"['seattle', 'rock star', 'musician', 'musical', 'grunge']",109,"['Documentary', 'Music']",['Unknown'],2011-09-20,22,7.9,2011,0.0,0.0
70845,0.004886,0,0,There's Something Wrong with Aunt Diane,['Unknown'],Liz Garbus,"['car crash', 'dui', 'driving under the influence']",100,['Documentary'],['Moxie Firecracker Films'],2011-07-25,11,6.4,2011,0.0,0.0
86549,0.004748,0,0,August,"['Murray Bartlett', 'Daniel Dugan', 'Adrian Gonzalez']",Eldar Rapaport,"['drama', 'romance', 'gay romance']",100,['Drama'],['Unknown'],2011-06-09,12,6.4,2011,0.0,0.0
87587,0.003311,0,0,The Pill,"['Noah Bean', 'Rachel Boston', 'Anna Chlumsky', 'Jean Brassard', 'S. Lue McWilliams']",J.C. Khoury,['pregnancy'],83,"['Comedy', 'Drama', 'Romance']",['Unknown'],2011-12-16,34,5.9,2011,0.0,0.0
79976,0.002006,0,0,Steve Jobs: One Last Thing,['Unknown'],No Director,['Unknown'],60,['Documentary'],['Unknown'],2011-11-02,11,6.6,2011,0.0,0.0
14128,1.494612,5000000,0,Cinderella II: Dreams Come True,"['Jennifer Hale', 'Rob Paulsen', 'Corey Burton', 'Andre Stojka', 'Russi Taylor']",John Kafka,"['cinderella', 'princess', 'anthropomorphic animal', 'cartoon mouse']",74,"['Animation', 'Fantasy', 'Romance']","['Walt Disney Television Animation', 'Walt Disney Animation Japan']",2002-02-23,154,5.6,2002,6061306.96810273,0.0
12536,1.329683,0,0,Home Alone 4,"['French Stewart', 'Erick Avari', 'Mike Weinberg', 'Barbara Babcock', 'Jason Beghe']",Rod Daniel,"['fight', 'father', 'house', 'crook couple', 'alone']",89,"['Crime', 'Comedy', 'Family']",['20th Century Fox Television'],2002-11-02,113,4.3,2002,0.0,0.0
12448,1.255939,0,0,The Hunchback of Notre Dame II,"['Tom Hulce', 'Jennifer Love Hewitt', 'Kevin Kline', 'Michael McKean', 'Demi Moore']",Bradley Raymond,"['clock tower', 'robbery', 'wretch', 'sequel', 'travelling circus']",68,"['Adventure', 'Animation', 'Family', 'Romance']","['Walt Disney Pictures', 'Walt Disney Television Animation', 'Walt Disney Animation Japan']",2002-02-05,77,5.2,2002,0.0,0.0
10771,1.051233,0,0,The Tuxedo,"['Jackie Chan', 'Jennifer Love Hewitt', 'Jason Isaacs', 'Debi Mazar', 'Ritchie Coster']",Kevin Donovan,"['bomb', 'intelligence', 'chauffeur', 'wound', 'secret agent']",98,"['Thriller', 'Action', 'Comedy', 'Science Fiction']","['DreamWorks SKG', 'Parkes+MacDonald Image Nation', 'Blue Train Productions']",2002-09-27,246,5.3,2002,0.0,0.0
13683,0.974651,0,0,Tarzan & Jane,"['Michael T. Weiss', ""Olivia d'Abo"", 'Jeff Bennett', 'Jim Cummings', 'April Winchell']",Victor Cook|Steve Loter|Don MacKinnon|Lisa Schaffer,['tarzan'],75,"['Animation', 'Comedy', 'Family']",['Walt Disney Pictures'],2002-06-24,66,5.5,2002,0.0,0.0
1613,0.93789,28,0,The 51st State,"['Samuel L. Jackson', 'Robert Carlyle', 'Nigel Whitmey', 'Emily Mortimer', 'Meat Loaf']",Ronny Yu,['chemical'],93,"['Thriller', 'Action', 'Comedy', 'Crime']","['Film Council', 'Alliance Atlantis Communications', 'The Film Consortium', 'Focus Films', 'Momentum Films']",2002-07-10,85,5.8,2002,33.9433190213753,0.0
9027,0.817886,0,0,The Guru,"['Jimi Mistry', 'Heather Graham', 'Marisa Tomei', 'Michael McKean', 'Dash Mihok']",Daisy von Scherler Mayer,"['sex', 'dancing master', 'new love', 'porn actor', 'porno scene']",91,"['Comedy', 'Romance']","['Universal Pictures', 'Studio Canal']",2002-08-21,34,5.1,2002,0.0,0.0
13706,0.77751,0,0,Winnie the Pooh: A Very Merry Pooh Year,"['Jim Cummings', 'Peter Cullen', 'John Fiedler']",Gary Katona|Ed Wexler,['Unknown'],65,"['Animation', 'Family']",['Unknown'],2002-01-01,14,7.4,2002,0.0,0.0
2752,0.771164,17000000,0,40 Days and 40 Nights,"['Josh Hartnett', 'Shannyn Sossamon', 'Adam Trese', 'Emmanuelle Vaugier', 'Barry Newman']",Michael Lehmann,"['sex addiction', 'laundromat']",94,"['Comedy', 'Romance']","['Miramax Films', 'Universal Pictures', 'Working Title Films']",2002-03-01,168,5.3,2002,20608443.6915493,0.0
15015,0.770422,0,0,Barbie as Rapunzel,"['Kelly Sheridan', 'Anjelica Huston', 'Cree Summer', 'Ian James Corlett', 'Mark Hildreth']",Owen Hurley,['Unknown'],84,"['Animation', 'Family']",['Rainmaker Entertainment'],2002-10-01,81,6.5,2002,0.0,0.0
16174,0.710064,0,0,Snow Queen,"['Bridget Fonda', 'Chelsea Hobbs', 'Jeremy Guilbaut', 'Robert Wisden']",David Wu,['Unknown'],180,"['Adventure', 'Fantasy', 'Science Fiction', 'Family']",['Unknown'],2002-01-04,10,5.6,2002,0.0,0.0
8869,0.708516,0,0,Eight Legged Freaks,"['David Arquette', 'Kari Wuhrer', 'Scott Terra', 'Scarlett Johansson', 'Doug E. Doug']",Ellory Elkayem,"['pick up', 'wetting pants', 'hockey mask', 'barbershop', 'perfume']",99,"['Action', 'Comedy', 'Horror', 'Thriller']","['Village Roadshow Pictures', 'NPV Entertainment', 'Centropolis Entertainment', 'Electric Entertainment', 'Warner Bros.']",2002-07-17,143,5.4,2002,0.0,0.0
437,0.701646,0,0,Cube 2: Hypercube,"['Kari Matchett', 'Geraint Wyn Davies', 'Grace Lynn Kung', 'Matthew Ferguson', 'Neil Crone']",Andrzej Sekula,"['riddle', 'detective', 'claustrophobia', 'hacker', 'maze']",94,"['Thriller', 'Science Fiction', 'Mystery']","['Lions Gate Films', 'Ghost House Pictures']",2002-04-15,175,5.4,2002,0.0,0.0
25556,0.682513,0,0,The Land Before Time IX: Journey to the Big Water,"['John Ingle', 'Kenneth Mars', 'Miriam Flynn', 'Thomas Dekker', 'Anndi McAfee']",Charles Grosvenor,['Unknown'],71,"['Animation', 'Family']","['Universal Studios', 'Universal Cartoon Studios']",2002-12-17,16,6.0,2002,0.0,0.0
29339,0.650275,0,0,Nicholas Nickleby,"['Charlie Hunnam', 'Nathan Lane', 'Jim Broadbent', 'Christopher Plummer', 'Jamie Bell']",Douglas McGrath,['Unknown'],132,"['Adventure', 'Drama', 'Action', 'Family']","['United Artists Corporation', 'Hart-Sharp Entertainment', 'Potboiler Productions']",2002-12-27,26,6.3,2002,0.0,0.0
